id,event_id,player_id,outcome,min,sec,displaymin,side,x,y,to,to_x,to_y,to_z,field_pass,type,period,team,qualifiers/31
1177920295,536,40691,1,50,44,49,H,34.2,8.3,37605,38.4,13.7,,t,1,2,357,
,,37605,1,50,47,49,H,38.4,13.7,,,,,t,100,2,357,
,,37605,1,50,47,49,H,38.4,13.7,,42.5,12,,t,101,2,357,
1728553906,537,37605,1,50,48,49,H,42.5,12,40691,57.1,2.3,,t,1,2,357,
1269188992,538,40691,0,50,50,49,H,57.1,2.3,,84.8,44.9,,t,1,2,357,
1029619091,375,28525,1,50,52,49,A,15.6,55.7,55661,,,,f,12,2,632,
823467283,376,55661,1,50,56,49,A,24.8,38.9,20658,26.2,23.7,,t,1,2,632,
1165986228,377,20658,1,50,57,49,A,26.2,23.7,,,,,f,49,2,632,
680673453,379,20658,1,50,59,49,A,30.5,13.5,,,,,f,50,2,632,
380355498,539,5155,1,50,59,49,H,69.5,86.5,,,,,f,7,2,357,
1017018035,380,20658,1,51,0,50,A,9.6,-1.5,,,,,f,5,2,632,
465085214,540,5155,0,51,0,50,H,90.4,101.5,,,,,f,5,2,357,
875896756,381,20658,1,51,20,50,A,10.7,0,39462,39.2,9.2,,f,1,2,632,
1228298530,382,39462,1,51,23,50,A,40.2,14,,,,,f,4,2,632,
482504895,541,44989,0,51,23,50,H,59.8,86,,,,,f,4,2,357,
1157166335,383,20658,1,51,30,50,A,41.1,5.6,15312,35.6,6.1,,f,1,2,632,
,,15312,1,51,31,50,A,35.6,6.1,,,,,f,100,2,632,
,,15312,1,51,31,50,A,35.6,6.1,,35.9,6.8,,f,101,2,632,
1667084792,384,15312,1,51,32,50,A,35.9,6.8,55661,43.4,11.3,,t,1,2,632,
2135069278,385,55661,0,51,34,50,A,38.3,20.9,,33.6,29.5,,t,1,2,632,
1334557909,542,5155,1,51,37,50,H,68.3,62.7,,,,,f,8,2,357,
119325725,386,32644,1,51,38,50,A,23,26.4,15312,,,,f,12,2,632,
2110055323,387,15312,1,51,40,50,A,26.9,4.3,,,,,f,49,2,632,
1235523689,388,15312,1,51,40,50,A,26.9,4.3,32644,29.9,14.4,,t,1,2,632,
,,32644,1,51,41,50,A,29.9,14.4,,,,,t,100,2,632,
1483351962,389,32644,1,51,42,50,A,29.9,14.4,19054,43.9,10.3,,t,1,2,632,
,,19054,1,51,43,50,A,43.9,10.3,,,,,t,100,2,632,
1461008729,390,19054,1,51,44,50,A,43.9,10.3,39462,35,26.7,,t,1,2,632,
,,39462,1,51,45,50,A,35,26.7,,,,,t,100,2,632,
,,39462,1,51,45,50,A,35,26.7,,36.3,27.3,,t,101,2,632,
2079252538,391,39462,1,51,46,50,A,36.3,27.3,28525,32.2,63,,t,1,2,632,
,,28525,1,51,49,50,A,32.2,63,,,,,t,100,2,632,
,,28525,1,51,49,50,A,32.2,63,,37.3,77.5,,t,101,2,632,
418213609,392,28525,1,51,50,50,A,37.3,77.5,58893,56,92.4,,t,1,2,632,
,,58893,1,51,52,50,A,56,92.4,,,,,t,100,2,632,
,,58893,1,51,52,50,A,56,92.4,,64,93.6,,t,101,2,632,
229141471,393,58893,1,51,53,50,A,64,93.6,37572,79.8,69,,t,1,2,632,
,,37572,1,51,54,50,A,79.8,69,,,,,t,100,2,632,
1169467845,394,37572,1,51,55,50,A,79.8,69,40232,82.5,47,,t,1,2,632,
1827076461,395,40232,0,51,57,50,A,82.5,47,,,,,f,61,2,632,
1287079481,543,38392,1,52,0,51,H,14.8,58.1,,,,,f,12,2,357,
668890365,396,28525,1,52,8,51,A,32.1,60.9,32644,40.1,58.8,,t,1,2,632,
502340909,397,32644,0,52,10,51,A,42.5,55.7,,79.6,49.7,,t,1,2,632,
974206436,544,40691,1,52,16,51,H,19.6,50.9,,,,,f,8,2,357,
211510457,545,40691,1,52,17,51,H,9.7,80,,,,,f,12,2,357,
2072507706,398,40232,1,52,21,51,A,69.1,9.7,37572,76.4,21,,t,1,2,632,
,,37572,1,52,21,51,A,76.4,21,,,,,t,100,2,632,
1418417495,399,37572,1,52,22,51,A,76.4,21,19054,91.3,6.1,,t,1,2,632,
,,19054,1,52,27,51,A,91.3,6.1,,,,,t,100,2,632,
,,19054,1,52,27,51,A,91.3,6.1,,90,10.1,,t,101,2,632,
2009134707,400,19054,1,52,28,51,A,90,10.1,55661,73.9,32.1,,t,1,2,632,
,,55661,1,52,29,51,A,73.9,32.1,,73.1,34.8,,t,101,2,632,
,,55661,1,52,29,51,A,73.9,32.1,,,,,t,100,2,632,
1725067119,401,55661,1,52,30,51,A,73.1,34.8,32644,69.2,54.2,,t,1,2,632,
333730654,402,32644,0,52,33,51,A,68.9,44.3,,100,2.8,,t,1,2,632,
695180962,403,32644,0,52,40,51,A,100.7,2.8,,,,,f,5,2,632,
1131278172,546,40691,1,52,40,51,H,-0.7,97.2,20388,,,,f,5,2,357,
1746801933,547,20388,1,52,50,51,H,4.5,51.6,15207,31,24.3,,f,1,2,357,
,,15207,1,52,59,51,H,31,24.3,,32.9,22.2,,f,101,2,357,
,,15207,1,52,59,51,H,31,24.3,,,,,f,100,2,357,
701743184,548,15207,1,53,0,52,H,32.9,22.2,15208,54.2,4.1,,t,1,2,357,
,,15208,1,53,3,52,H,54.2,4.1,,,,,t,100,2,357,
,,15208,1,53,3,52,H,54.2,4.1,,39.3,5.2,,t,101,2,357,
1531364428,549,15208,1,53,4,52,H,39.3,5.2,20388,14.7,47.2,,t,1,2,357,
,,20388,1,53,5,52,H,14.7,47.2,,,,,t,100,2,357,
,,20388,1,53,5,52,H,14.7,47.2,,17.8,47.2,,t,101,2,357,
1261346605,550,20388,1,53,6,52,H,17.8,47.2,41316,37.1,96.2,,t,1,2,357,
,,41316,1,53,12,52,H,37.1,96.2,,44.2,87.8,,t,101,2,357,
,,41316,1,53,12,52,H,37.1,96.2,,,,,t,100,2,357,
404366669,551,41316,1,53,13,52,H,44.2,87.8,66842,62.3,96,,t,1,2,357,
,,66842,1,53,13,52,H,62.3,96,,,,,t,100,2,357,
1801951437,552,66842,1,53,14,52,H,62.3,96,37605,63.2,76.4,,t,1,2,357,
,,37605,1,53,16,52,H,63.2,76.4,,63.5,84.1,,t,101,2,357,
,,37605,1,53,16,52,H,63.2,76.4,,,,,t,100,2,357,
705354991,553,37605,1,53,17,52,H,63.5,84.1,66842,70,95.1,,t,1,2,357,
,,66842,1,53,17,52,H,70,95.1,,,,,t,100,2,357,
1892866454,554,66842,1,53,18,52,H,70,95.1,44989,64.1,81.1,,t,1,2,357,
,,44989,1,53,20,52,H,64.1,81.1,,62.8,81.4,,t,101,2,357,
,,44989,1,53,20,52,H,64.1,81.1,,,,,t,100,2,357,
1202231614,555,44989,1,53,21,52,H,62.8,81.4,66842,70,95.6,,t,1,2,357,
,,66842,1,53,21,52,H,70,95.6,,68.5,95.6,,t,101,2,357,
,,66842,1,53,21,52,H,70,95.6,,,,,t,100,2,357,
1286334846,556,66842,1,53,22,52,H,68.5,95.6,37605,74,87.1,,t,1,2,357,
,,37605,1,53,22,52,H,74,87.1,,68,81.6,,t,101,2,357,
,,37605,1,53,22,52,H,74,87.1,,,,,t,100,2,357,
2103564663,593,37605,1,53,23,52,H,68,81.6,,62.7,87.4,,t,1,2,357,
436529311,405,20658,1,53,24,52,A,0,0,,,,,f,43,2,632,
259719156,557,41316,1,53,26,52,H,70.5,96.5,44989,65.7,89.9,,t,1,2,357,
,,44989,1,53,27,52,H,65.7,89.9,,,,,t,100,2,357,
326198687,558,44989,1,53,28,52,H,65.7,89.9,66842,79.5,95.1,,t,1,2,357,
,,66842,1,53,30,52,H,79.5,95.1,,,,,t,100,2,357,
,,66842,1,53,30,52,H,79.5,95.1,,77.8,95,,t,101,2,357,
517056143,559,66842,1,53,31,52,H,77.8,95,37605,67.8,75.1,,t,1,2,357,
,,37605,1,53,32,52,H,67.8,75.1,,,,,t,100,2,357,
1593723161,560,37605,1,53,33,52,H,67.8,75.1,,85.1,89.7,,t,1,2,357,
2020999205,406,20658,1,53,36,52,A,10,18.5,,,,,f,7,2,632,
1111486144,561,41316,1,53,36,52,H,90,81.5,,,,,f,50,2,357,
1872047082,407,20658,0,53,38,52,A,38.8,-1.6,,,,,f,5,2,632,
167469440,562,41316,1,53,38,52,H,61.2,101.6,,,,,f,5,2,357,
40774710,563,41316,1,53,46,52,H,59.5,100,38392,48.6,87.1,,f,1,2,357,
,,38392,1,53,47,52,H,48.6,87.1,,,,,f,100,2,357,
,,38392,1,53,47,52,H,48.6,87.1,,55,83,,f,101,2,357,
956739036,564,38392,1,53,48,52,H,55,83,15207,39.1,2.3,,t,1,2,357,
,,15207,1,53,54,52,H,39.1,2.3,,,,,t,100,2,357,
,,15207,1,53,54,52,H,39.1,2.3,,38.4,9.1,,t,101,2,357,
1388640208,565,15207,1,53,55,52,H,38.4,9.1,40691,42.5,32.5,,t,1,2,357,
,,40691,1,53,57,52,H,42.5,32.5,,44.1,35.4,,t,101,2,357,
,,40691,1,53,57,52,H,42.5,32.5,,,,,t,100,2,357,
1352694460,566,40691,1,53,58,52,H,44.1,35.4,38392,46.4,66.3,,t,1,2,357,
,,38392,1,53,59,52,H,46.4,66.3,,,,,t,100,2,357,
,,38392,1,53,59,52,H,46.4,66.3,,47.2,68.2,,t,101,2,357,
535882062,567,38392,1,54,0,53,H,47.2,68.2,41316,62.5,94.1,,t,1,2,357,
,,41316,1,54,3,53,H,62.5,94.1,,,,,t,100,2,357,
,,41316,1,54,3,53,H,62.5,94.1,,62.9,88.3,,t,101,2,357,
1053717595,568,41316,1,54,4,53,H,62.9,88.3,66842,68.8,95.7,,t,1,2,357,
,,66842,1,54,6,53,H,68.8,95.7,,68.1,92.1,,t,101,2,357,
,,66842,1,54,6,53,H,68.8,95.7,,,,,t,100,2,357,
1442090054,569,66842,1,54,7,53,H,68.1,92.1,38392,53.3,79.9,,t,1,2,357,
,,38392,1,54,11,53,H,53.3,79.9,,,,,t,100,2,357,
,,38392,1,54,11,53,H,53.3,79.9,,46.2,65.4,,t,101,2,357,
700256964,570,38392,1,54,12,53,H,46.2,65.4,40691,46.1,47.5,,t,1,2,357,
,,40691,1,54,14,53,H,46.1,47.5,,46.8,43.6,,t,101,2,357,
,,40691,1,54,14,53,H,46.1,47.5,,,,,t,100,2,357,
270465392,571,40691,1,54,15,53,H,46.8,43.6,15207,65.8,2.9,,t,1,2,357,
,,15207,1,54,18,53,H,65.8,2.9,,,,,t,100,2,357,
1928097194,572,15207,1,54,19,53,H,65.8,2.9,55634,77.4,15.2,,t,1,2,357,
,,55634,1,54,19,53,H,77.4,15.2,,77.7,16.1,,t,101,2,357,
,,55634,1,54,19,53,H,77.4,15.2,,,,,t,100,2,357,
1917032001,573,55634,1,54,20,53,H,77.7,16.1,,70.6,20,,t,1,2,357,
1984805803,408,58893,0,54,21,53,A,26.7,79.1,,,,,f,45,2,632,
611823422,574,15207,1,54,21,53,H,73.3,20.9,,,,,f,3,2,357,
304564154,575,15207,0,54,23,53,H,77.5,28.3,,78,37.4,,t,1,2,357,
1736675458,409,28525,1,54,24,53,A,22.2,69.3,,,,,f,49,2,632,
610271205,410,28525,1,54,24,53,A,23.6,69.6,37572,42,93.3,,t,1,2,632,
80380878,411,37572,0,54,30,53,A,70.1,97.2,,,,,f,3,2,632,
2041074028,576,40691,1,54,30,53,H,29.9,2.8,,,,,f,7,2,357,
1428581799,577,40691,1,54,32,53,H,29.8,1.7,,,,,f,49,2,357,
1381667959,578,40691,1,54,32,53,H,29.8,1.7,55634,38.6,5,,t,1,2,357,
,,55634,1,54,34,53,H,38.6,5,,39.1,11.9,,t,101,2,357,
,,55634,1,54,34,53,H,38.6,5,,,,,t,100,2,357,
1671228918,579,55634,1,54,35,53,H,39.1,11.9,37605,47,32.7,,t,1,2,357,
2139403107,580,37605,0,54,38,53,H,55.6,32.1,,64.6,23,,t,1,2,357,
551670535,412,39462,1,54,39,53,A,38.7,82.1,58893,,,,f,8,2,632,
1574388200,413,58893,1,54,40,53,A,32.8,86.6,,,,,f,49,2,632,
625925516,414,58893,1,54,41,53,A,33.5,83.3,32644,33.3,65.7,,t,1,2,632,
,,32644,1,54,42,53,A,33.3,65.7,,,,,t,100,2,632,
523502639,415,32644,1,54,43,53,A,33.3,65.7,19054,45,42.8,,t,1,2,632,
2049041715,416,19054,1,54,50,53,A,54.4,74.8,,,,,f,3,2,632,
888665102,581,37605,0,54,50,53,H,45.6,25.2,,,,,f,45,2,357,
766065978,417,19054,1,54,51,53,A,61.7,82.6,37572,60.7,93.9,,t,1,2,632,
,,37572,1,54,52,53,A,60.7,93.9,,,,,t,100,2,632,
